,Location,Crop,Qualifier,Crop.name.in.original.data,Plant.start,Plant.start.date,Plant.end,Plant.end.date,Plant.median,Plant.range,Harvest.start,Harvest.start.date,Harvest.end,Harvest.end.date,Harvest.median,Harvest.range,full.crop.name,tot.days,lat.avg,lon.avg,harvested.area,tmin.day.avg,temp.average,precip.average,temp.min,precip.min,temp.max,precip.max,temp.min.month,precip.min.month,temp.max.month,precip.max.month,temp.at.planting,precip.at.planting,sunfrac.at.planting,daylength.at.planting,dsw.at.planting,precip.over.pet.min,precip.over.pet.min.day,precip.over.pet.max,precip.over.pet.max.day,precip.over.pet.at.planting,apr.to.sept.temp.anomaly,apr.to.sept.precip.frac,gdd.base.0.between.plant.and.harvest,gdd.base.4.between.plant.and.harvest,gdd.base.5.between.plant.and.harvest,gdd.base.8.between.plant.and.harvest,gdd.base.10.between.plant.and.harvest,gdd.base.0,gdd.base.4,gdd.base.5,gdd.base.8,gdd.base.10,gdd.base.0.from.plant.until.cold,gdd.base.4.from.plant.until.cold,gdd.base.5.from.plant.until.cold,gdd.base.8.from.plant.until.cold,gdd.base.10.from.plant.until.cold,ndays.growing.season.below.0,ndays.growing.season.below.5,ndays.growing.season.below.10,ndays.growing.season.below.12,ndays.growing.season.below.15,ndays.growing.season.below.17,ndays.below.0,ndays.below.5,ndays.below.10,ndays.below.12,ndays.below.15,ndays.below.17,LGP,LGP.T,LGP.P,LGP.tmin5.tmax100,LGP.T.tmin5.tmax100,LGP.P.tmin5.tmax100,temp.growing.season,precip.growing.season,ndays.since.snowfrac_0.5,ndays.since.snowfrac_0.1,ndays.since.snowfrac_0.05,ndays.since.snowfrac_0,climate.category,misclassified,climate.category.string
194,Tamil Nadu,Rice,,Paddy - I,120,Apr-30,182,07-Jan,151,63,225,Aug-13,287,Oct-14,256,63,Rice,105,8.594511867,77.43663754,1241.366211,14.46533033,26.53122675,105.5397979,25.71974424,21.02420265,28.17878423,215.7126272,12,1,4,10,27.19806105,131.6673564,0.458481037,13.34292983,206.5960498,0.135564774,16,1.514932062,289,0.905111056,0.295002835,1.064334861,2757.327591,2337.327591,2232.327591,1917.327591,1707.327591,9683.266495,8223.266495,7858.266495,6763.266495,6033.266495,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,255,365,255,255,365,255,26.26026277,118.1297642,365,365,365,365,3,FALSE,3
195,Tamil Nadu,Rice,,Paddy - I,197,Jul-16,238,Aug-26,217.5,42,323,Nov-19,7,01-Jul,347.5,50,Rice,130,9.822895047,78.56235993,881.9798229,14.44700744,28.09808735,83.73476501,25.8101218,20.2825297,30.262878,193.3797422,12,3,5,10,28.62275829,108.2332016,0.454458924,13.25104652,208.8440841,0.107046354,74,1.31210866,289,0.718541783,1.165770591,0.905606529,3596.700438,3076.700438,2946.700438,2556.700438,2296.700438,10250.31941,8790.319409,8425.319409,7330.319409,6600.319409,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,183,365,183,183,365,183,27.66692645,143.6781405,365,365,365,365,4,FALSE,4
196,Tamil Nadu,Rice,,Paddy - I,155,06-Apr,182,07-Jan,168.5,28,253,09-Oct,280,10-Jul,266.5,28,Rice,98,8.835254101,77.95081445,208.1949508,15.28112194,27.62372342,70.0693037,26.32726946,23.5172979,29.30001573,191.9181734,12,6,4,11,28.02441651,23.85806321,0.414763961,13.40268384,195.9454033,0.156471714,16,1.427673583,319,0.170648775,0.570578776,0.599781889,2705.71032,2313.71032,2215.71032,1921.71032,1725.71032,10082.68577,8622.685774,8257.685774,7162.685774,6432.685774,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,99,365,99,99,365,99,27.60928898,33.66706562,365,365,365,365,4,TRUE,4X
197,Tamil Nadu,Rice,,Paddy - I,99,04-Sep,168,Jun-17,133.5,70,197,Jul-16,266,Sep-23,231.5,70,Rice,98,11.18637653,79.55539484,8080.917126,13.56362864,28.5705032,95.78541573,25.16071077,12.24783541,31.73550527,276.7005726,1,2,5,11,31.64715601,46.84656059,0.629693543,13.37304274,250.8607105,0.067908192,74,2.116540832,319,0.250383241,1.951327661,0.723990811,2938.251665,2546.251665,2448.251665,2154.251665,1958.251665,10316.73168,8856.731677,8491.731677,7396.731677,6666.731677,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,173,365,173,173,365,173,30.84610958,67.56589491,365,365,365,365,4,TRUE,4X
198,Tamil Nadu,Rice,,Paddy - I,120,Apr-30,210,Jul-29,165,91,218,08-Jun,308,11-Apr,263,91,Rice,98,10.94563206,78.65834008,855.9341258,11.60272952,28.10158533,73.4694287,25.17835462,9.460859562,30.91616071,191.9443997,1,2,5,10,30.12501202,34.98714197,0.439202187,13.53155407,204.9799692,0.05487511,45,1.31438775,289,0.23234256,1.561934126,0.933242747,2849.988014,2457.988014,2359.988014,2065.988014,1869.988014,10220.56166,8760.561661,8395.561661,7300.561661,6570.561661,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,152,365,152,152,365,152,29.08440842,80.04482959,365,365,365,365,4,FALSE,4
199,Tamil Nadu,Rice,2,Paddy - II,246,09-Mar,301,Oct-28,273.5,56,8,01-Aug,70,03-Nov,39,63,Rice.2,130.5,9.822895047,78.56235993,881.9798229,14.44700744,28.09808735,83.73476501,25.8101218,20.2825297,30.262878,193.3797422,12,3,5,10,28.15678071,147.0949466,0.500040268,12.74203446,213.3286961,0.107046354,74,1.31210866,289,0.962879309,1.165770591,0.905606529,3483.95753,2959.95753,2828.95753,2435.95753,2173.95753,10250.31941,8790.319409,8425.319409,7330.319409,6600.319409,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,183,365,183,183,365,183,26.59509565,116.82285,365,365,365,365,4,FALSE,4
200,Tamil Nadu,Rice,2.unirrigated,Paddy - II - unirrigated,246,09-Mar,301,Oct-28,273.5,56,1,01-Jan,70,03-Nov,35.5,70,Rice.2.unirrigated,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
201,Tamil Nadu,Rice,2,Paddy - II,218,08-Jun,259,Sep-16,238.5,42,351,Dec-17,21,Jan-21,3.5,36,Rice.2,130,10.06076869,78.60097205,1313.221963,13.20363452,28.01838769,83.18107646,25.61985568,17.62226854,30.30575206,190.9299536,1,2,5,10,28.48585756,109.8933375,0.477180082,13.07057256,214.7477542,0.1020307,45,1.300666866,289,0.709980496,1.249464042,0.912965457,3519.943555,2999.943555,2869.943555,2479.943555,2219.943555,10220.92089,8760.920888,8395.920888,7300.920888,6570.920888,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,177,365,177,177,365,177,27.07648888,141.4816365,365,365,365,365,4,FALSE,4
202,Tamil Nadu,Rice,2,Paddy - II,211,Jul-30,280,10-Jul,245.5,70,351,Dec-17,49,Feb-18,17.5,64,Rice.2,137,12.88444137,79.88596584,1822.085977,13.03969308,28.45553634,97.11024228,24.27370646,5.636903787,32.69531035,265.0005083,1,3,5,11,29.60366474,143.7749174,0.495449155,13.06512081,218.4858016,0.02957247,74,2.058065422,319,0.899819873,2.39704104,0.893018024,3633.947146,3085.947146,2948.947146,2537.947146,2263.947146,10219.87672,8759.876715,8394.876715,7299.876715,6569.876715,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,187,365,187,187,365,187,26.52516165,166.2374842,365,365,365,365,4,FALSE,4
203,Tamil Nadu,Rice,2,Paddy - II,215,08-Mar,287,Oct-14,251,73,351,Dec-17,53,Feb-22,19.5,68,Rice.2,133.5,11.06063378,79.42715657,9702.062441,13.41238581,28.45400744,94.77463758,25.09499368,12.2790488,31.53318729,264.232701,1,2,5,11,29.32661351,116.642589,0.503155069,12.96718748,219.3112503,0.071601669,45,2.023922263,319,0.72995683,1.921306255,0.738696712,3589.91893,3053.91893,2919.91893,2517.91893,2249.91893,10291.44975,8831.449753,8466.449753,7371.449753,6641.449753,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,171,365,171,171,365,171,26.79043978,173.8080181,365,365,365,365,4,FALSE,4
204,Tamil Nadu,Rice,2,Paddy - II,225,Aug-13,301,Oct-28,263,77,358,Dec-24,70,03-Nov,31.5,78,Rice.2,133.5,9.036286371,78.1057801,2761.42345,15.26540914,27.453019,88.53282991,25.93932322,23.78313975,29.18613541,204.0487856,12,1,4,10,27.53431666,95.02811817,0.493089661,12.83210756,215.367432,0.153928021,16,1.503788845,319,0.620712124,0.714715661,0.840531673,3552.213567,3016.213567,2882.213567,2480.213567,2212.213567,10020.72621,8560.726214,8195.726214,7100.726214,6370.726214,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,171,365,171,171,365,171,26.50905647,130.8655554,365,365,365,365,4,FALSE,4
205,Tamil Nadu,Rice,2,Paddy - II,218,08-Jun,294,Oct-21,256,77,351,Dec-17,56,Feb-25,21,71,Rice.2,130,10.94563206,78.65834008,855.9341258,11.60272952,28.10158533,73.4694287,25.17835462,9.460859562,30.91616071,191.9443997,1,2,5,10,28.53358929,117.6338971,0.488719011,12.91344958,215.1586413,0.05487511,45,1.31438775,289,0.75823557,1.561934126,0.933242747,3437.589542,2917.589542,2787.589542,2397.589542,2137.589542,10220.56166,8760.561661,8395.561661,7300.561661,6570.561661,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,152,365,152,152,365,152,26.44299648,119.210303,365,365,365,365,4,FALSE,4
206,Tamil Nadu,Rice,2,Paddy - II,218,08-Jun,287,Oct-14,252.5,70,344,12-Oct,49,Feb-18,14,71,Rice.2,126.5,10.39425357,77.63417493,2139.969843,11.64461133,26.3445884,86.17969489,24.24762566,15.15842358,28.88729072,192.9521098,12,1,4,10,26.38604418,106.4214651,0.458171278,12.94142567,209.2547121,0.101225333,16,1.365019973,289,0.72668533,0.887292896,1.125394643,3204.170173,2696.170173,2569.170173,2188.170173,1934.170173,9615.874692,8155.874692,7790.874692,6695.874692,5965.874692,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,213,365,213,213,365,213,25.2296864,113.2149794,365,365,365,365,3,FALSE,3
207,Tamil Nadu,Rice,2,Paddy - II,162,06-Nov,238,Aug-26,200,77,295,Oct-22,7,01-Jul,333.5,78,Rice.2,133.5,12.56367522,78.62654041,1319.81038,10.6700196,26.67891914,74.87485092,23.05151147,7.362188921,30.47692666,184.152534,1,2,5,10,27.72494088,95.03690707,0.373659159,13.53307516,193.0771283,0.043749692,45,1.310575118,288,0.688888776,1.869545768,1.184124911,3520.315128,2984.315128,2850.315128,2448.315128,2180.315128,9731.896205,8271.896205,7906.896205,6811.896205,6081.896205,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,164,365,164,164,365,164,26.27100842,133.7121763,365,365,365,365,3,FALSE,3
208,Tamil Nadu,Rice,3,Paddy - III,358,Dec-24,21,Jan-21,7,29,99,04-Sep,119,Apr-29,109,21,Rice.3,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
209,Tamil Nadu,Rice,3,Paddy - III,351,Dec-17,21,Jan-21,3.5,36,99,04-Sep,140,May-20,119.5,42,Rice.3,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
210,Tamil Nadu,Rice,3,Paddy - III,50,Feb-19,98,04-Aug,74,49,155,06-Apr,196,Jul-15,175.5,42,Rice.3,101.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
211,Tamil Nadu,Cotton,,Cotton,260,Sep-17,287,Oct-14,273.5,28,22,Jan-22,70,03-Nov,46,49,Cotton,137.5,8.8352541,77.95081445,29.43317167,15.28112195,27.62372342,70.06930366,26.32726946,23.51729776,29.30001573,191.9181734,12,6,4,11,27.48349106,116.3144566,0.492195225,12.74699275,212.5621532,0.156471714,16,1.427673583,319,0.770937621,0.570578776,0.599781888,3693.48807,3141.48807,3003.48807,2589.48807,2313.48807,10082.68577,8622.685774,8257.685774,7162.685774,6432.685774,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,99,365,99,99,365,99,26.7644063,113.6278324,365,365,365,365,4,FALSE,4
212,Tamil Nadu,Cotton,,Cotton,211,Jul-30,287,Oct-14,249,77,323,Nov-19,63,03-Apr,10.5,106,Cotton,126.5,9.760318892,77.93947155,52.28863579,12.78563218,26.56160634,93.71131365,24.70687982,19.58313616,28.64186332,203.6656355,12,1,4,10,26.68677716,109.140437,0.467321876,12.96458869,211.782789,0.129952687,16,1.430394731,289,0.733277018,0.852089252,1.047486726,3256.837593,2748.837593,2621.837593,2240.837593,1986.837593,9695.43662,8235.43662,7870.43662,6775.43662,6045.43662,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,212,365,212,212,365,212,25.64439049,131.9629639,365,365,365,365,3,FALSE,3
213,Tamil Nadu,Cotton,,Cotton,211,Jul-30,273,Sep-30,242,63,358,Dec-24,49,Feb-18,21,57,Cotton,144,11.26573361,77.46069561,18.91930718,11.47337738,26.93978693,57.29911023,24.37343421,9.917609165,30.11127978,170.5183492,12,1,4,10,26.8454425,62.28591075,0.425170982,13.06681588,203.3420314,0.061714711,45,1.194341051,289,0.434003538,1.021423754,0.972013576,3689.307693,3113.307693,2969.307693,2537.307693,2249.307693,9832.432379,8372.432379,8007.432379,6912.432379,6182.432379,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,85,365,85,85,365,85,25.62019231,84.38158548,365,365,365,365,4,FALSE,4
214,Tamil Nadu,Cotton,,Cotton,344,12-Oct,49,Feb-18,14,71,120,Apr-30,189,07-Aug,154.5,70,Cotton,140.5,11.73064903,79.36898652,61.05280843,12.86021291,28.18141268,93.63839623,24.50615428,10.60077536,31.67333859,235.3781696,1,2,5,11,24.52039785,30.61434874,0.714620455,12.25764665,221.6904396,0.061937315,45,1.821084654,319,0.209936319,2.102597936,0.858641546,3952.177239,3388.177239,3247.177239,2824.177239,2542.177239,10193.00654,8733.006537,8368.006537,7273.006537,6543.006537,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,176,365,176,176,365,176,28.44581563,25.92416172,365,365,365,365,4,TRUE,4X
215,Tamil Nadu,Cotton,,Cotton,15,Jan-15,84,Mar-25,49.5,70,148,May-28,224,08-Dec,186,77,Cotton,136.5,8.730043617,77.49400131,18.87027311,14.14708891,26.3587847,102.5753841,25.4537365,22.16672428,28.04036132,211.5931356,12,1,4,10,26.35746899,39.60735922,0.714515465,12.58854659,253.0845626,0.143929191,16,1.493427494,289,0.226877836,0.341251368,1.031176135,3729.181895,3181.181895,3044.181895,2633.181895,2359.181895,9620.420334,8160.420334,7795.420334,6700.420334,5970.420334,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,257,365,257,257,365,257,27.2203058,90.17501982,365,365,365,365,3,TRUE,3X
216,Tamil Nadu,Cotton,,Cotton,246,09-Mar,273,Sep-30,259.5,28,344,12-Oct,49,Feb-18,14,71,Cotton,119.5,9.400204704,77.89772491,56.77404604,14.33480611,27.43047598,82.70988494,25.82953475,20.44352095,29.37110497,197.4366369,12,1,4,10,27.49134199,86.30900147,0.487975104,12.86454067,214.8094641,0.132704421,16,1.361424877,289,0.565441094,0.709473775,0.880277396,3182.771997,2702.771997,2582.771997,2222.771997,1982.771997,10012.3275,8552.3275,8187.3275,7092.3275,6362.3275,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,180,365,180,180,365,180,26.52309997,130.3929109,365,365,365,365,4,FALSE,4
217,Tamil Nadu,Cotton,,Cotton,225,Aug-13,287,Oct-14,256,63,344,12-Oct,63,03-Apr,21,85,Cotton,130,10.62057052,77.35799533,39.48699714,10.96299349,25.94562904,106.999718,23.81545889,14.63726584,28.6838966,242.7847641,12,1,4,7,25.99285953,124.6525226,0.457557148,12.90961714,208.4311761,0.088053715,45,1.847795439,197,0.859808251,0.843491348,1.313150822,3219.538356,2699.538356,2569.538356,2179.538356,1919.538356,9470.014259,8010.014259,7645.014259,6550.014259,5820.014259,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,226,365,226,226,365,226,24.76567966,109.2064714,365,365,365,365,3,FALSE,3
218,Tamil Nadu,Millet,Cumbu,Cumbu I,99,04-Sep,147,May-27,123,49,190,07-Sep,231,Aug-19,210.5,42,Millet.Cumbu,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
219,Tamil Nadu,Millet,Cumbu,Cumbu I,162,06-Nov,210,Jul-29,186,49,246,09-Mar,301,Oct-28,273.5,56,Millet.Cumbu,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
220,Tamil Nadu,Millet,Cumbu,Cumbu I,246,09-Mar,280,10-Jul,263,35,337,12-Mar,7,01-Jul,354.5,36,Millet.Cumbu,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
221,Tamil Nadu,Millet,Cumbu.2,Cumbu II,288,Oct-15,322,Nov-18,305,35,8,01-Aug,49,Feb-18,28.5,42,Millet.Cumbu.2,88.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
222,Tamil Nadu,Millet,Cumbu.2,Cumbu II,43,02-Dec,105,Apr-15,74,63,127,05-Jul,189,07-Aug,158,63,Millet.Cumbu.2,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
223,Tamil Nadu,Sorghum,Cholam,Cholam,190,07-Sep,252,09-Sep,221,63,295,Oct-22,7,01-Jul,333.5,78,Sorghum.Cholam,112.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
224,Tamil Nadu,Sorghum,Cholam,Cholam,183,07-Feb,266,Sep-23,224.5,84,309,11-May,7,01-Jul,340.5,64,Sorghum.Cholam,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
225,Tamil Nadu,Sorghum,Cholam,Cholam,190,07-Sep,252,09-Sep,221,63,337,12-Mar,28,Jan-28,365,57,Sorghum.Cholam,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
226,Tamil Nadu,Millet,Ragi,Ragi,253,09-Oct,294,Oct-21,273.5,42,344,12-Oct,28,Jan-28,3.5,50,Millet.Ragi,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
227,Tamil Nadu,Millet,Ragi,Ragi,323,Nov-19,42,02-Nov,365,85,71,03-Dec,147,May-27,109,77,Millet.Ragi,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
228,Tamil Nadu,Groundnuts,,Groundnut,155,06-Apr,189,07-Aug,172,35,253,09-Oct,294,Oct-21,273.5,42,Groundnuts,101.5,11.98954311,79.15660327,389.0688776,12.19884422,27.51812946,92.86536211,24.06480794,11.3727953,31.04464067,217.9949056,1,2,5,11,29.8963428,73.97540052,0.444612339,13.60559749,207.5967389,0.060988761,74,1.700898339,319,0.486590933,1.902417104,0.965136408,2920.136725,2512.136725,2410.136725,2104.136725,1900.136725,10015.1199,8555.119904,8190.119904,7095.119904,6365.119904,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,189,365,189,189,365,189,28.62879142,126.0820619,365,365,365,365,4,FALSE,4
229,Tamil Nadu,Groundnuts,,Groundnut,183,07-Feb,245,09-Feb,214,63,295,Oct-22,350,Dec-16,322.5,56,Groundnuts,108.5,9.397064852,78.65224042,73.85653415,15.91879953,28.2058076,74.64396124,26.11864405,19.30463158,30.16675715,211.7016109,12,6,5,11,28.70963179,47.77631776,0.460581112,13.25930016,209.3895265,0.131365356,166,1.57726407,319,0.316268706,1.057477306,0.582418975,3069.811172,2633.811172,2524.811172,2197.811172,1979.811172,10293.12124,8833.121245,8468.121245,7373.121245,6643.121245,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,105,365,105,105,365,105,28.16340525,119.830562,365,365,365,365,4,FALSE,4
230,Tamil Nadu,Sorghum,Sorghum,Sorghum,246,09-Mar,280,10-Jul,263,35,337,12-Mar,21,Jan-21,361.5,50,Sorghum.Sorghum,98.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
231,Tamil Nadu,Pulses,,Pulses,183,07-Feb,259,Sep-16,221,77,267,Sep-24,343,12-Sep,305,77,Pulses,84,11.90952691,78.97904483,1748.686792,11.90367833,27.47171934,86.79446271,23.95344894,9.639731436,30.92700389,211.5233477,1,2,5,10,28.54429556,120.8285034,0.427403722,13.31043993,204.9760018,0.056796031,45,1.474488948,289,0.816284397,1.914503531,0.952778611,2319.968829,1983.968829,1899.968829,1647.968829,1479.968829,10001.5534,8541.553397,8176.553397,7081.553397,6351.553397,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,174,365,174,174,365,174,27.61867653,163.5890822,365,365,365,365,4,FALSE,4
232,Tamil Nadu,Sugarcane,,Sugarcane,29,Jan-29,119,Apr-29,74,91,8,01-Aug,98,04-Aug,53,91,Sugarcane,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
233,West Bengal,Rice,,Aman paddy/Kharif,169,Jun-18,203,Jul-22,186,35,302,Oct-29,343,12-Sep,322.5,42,Rice,136.5,24.26731919,88.00900512,9718.644863,4.640995452,26.17100927,114.1255887,18.51850346,4.882949926,30.5849759,332.5956984,1,12,5,7,29.48956145,294.655461,0.256112238,14.4378944,177.7307172,0.055597807,350,2.660671012,197,2.243017303,3.450809267,1.751917852,3819.898981,3271.898981,3134.898981,2723.898981,2449.898981,9536.521388,8076.521388,7711.521388,6616.521388,5886.521388,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,174,365,174,174,365,174,27.88247432,200.5989354,365,365,365,158,3,FALSE,3
